-6.217072010040283203e+00,-9.507635116577148438e+00
-7.022624015808105469e+00,-1.031083488464355469e+01
-6.310636043548583984e+00,-9.545684814453125000e+00
-6.364929199218750000e+00,-1.026993274688720703e+01
-7.481245994567871094e+00,-1.148889064788818359e+01
-7.462423324584960938e+00,-1.138641357421875000e+01
-6.780831336975097656e+00,-1.034820365905761719e+01
-6.332786560058593750e+00,-9.819275856018066406e+00
-6.242136955261230469e+00,-1.008708953857421875e+01
-6.250166893005371094e+00,-9.739456176757812500e+00
-6.754355430603027344e+00,-1.040127754211425781e+01
-6.156007766723632812e+00,-9.183189392089843750e+00
-6.141953945159912109e+00,-9.272751808166503906e+00
-6.488396644592285156e+00,-1.060119724273681641e+01
-6.692910194396972656e+00,-1.043566894531250000e+01
-5.777217864990234375e+00,-8.665279388427734375e+00
-6.175976753234863281e+00,-1.064081096649169922e+01
-5.898378372192382812e+00,-9.299681663513183594e+00
-5.914362907409667969e+00,-9.541628837585449219e+00
-6.280160903930664062e+00,-9.848690986633300781e+00
-7.341475486755371094e+00,-1.129817104339599609e+01
-6.529857635498046875e+00,-1.032913780212402344e+01
-6.029580116271972656e+00,-9.577033996582031250e+00
-5.980799198150634766e+00,-9.008216857910156250e+00
-6.146354675292968750e+00,-9.979809761047363281e+00
-7.203924179077148438e+00,-1.114742088317871094e+01
-6.684832572937011719e+00,-1.013040256500244141e+01
-6.275780200958251953e+00,-1.034070682525634766e+01
-6.497552871704101562e+00,-1.008053779602050781e+01
-5.733860015869140625e+00,-8.979016304016113281e+00
-6.103824615478515625e+00,-1.022872829437255859e+01
-6.019826889038085938e+00,-9.358751296997070312e+00
-6.247509956359863281e+00,-9.475685119628906250e+00
-6.716476917266845703e+00,-1.037765598297119141e+01
1.776128411293029785e-01,-1.552206873893737793e-01
-6.666470527648925781e+00,-1.025285243988037109e+01
-5.988662719726562500e+00,-9.034368515014648438e+00
-5.444359302520751953e+00,-7.959273815155029297e+00
-6.103365898132324219e+00,-9.117102622985839844e+00
-5.919266700744628906e+00,-1.034795761108398438e+01
-6.574385643005371094e+00,-1.111880016326904297e+01
-6.326801776885986328e+00,-1.034923744201660156e+01
-5.900876998901367188e+00,-9.345886230468750000e+00
-5.259837627410888672e+00,-7.691944599151611328e+00
-6.021131038665771484e+00,-9.557511329650878906e+00
-7.242387294769287109e+00,-1.180406284332275391e+01
-5.303261280059814453e+00,-7.829940319061279297e+00
-7.229193210601806641e+00,-1.164635562896728516e+01
-7.193113327026367188e+00,-1.155229949951171875e+01
-7.126285552978515625e+00,-1.144866275787353516e+01
-6.584280967712402344e+00,-1.012010669708251953e+01
-6.278837680816650391e+00,-9.427641868591308594e+00
-5.731133937835693359e+00,-8.722256660461425781e+00
-8.078378677368164062e+00,-1.305650520324707031e+01
-5.364796638488769531e+00,-7.925745010375976562e+00
-7.275857448577880859e+00,-1.143961334228515625e+01
-6.065022945404052734e+00,-9.783503532409667969e+00
-6.661713123321533203e+00,-1.034869575500488281e+01
-5.577858448028564453e+00,-8.397135734558105469e+00
-6.380238056182861328e+00,-9.781714439392089844e+00
-5.792171478271484375e+00,-1.002865886688232422e+01
-8.284568786621093750e+00,-1.330796813964843750e+01
-6.252466678619384766e+00,-9.768149375915527344e+00
-7.124099254608154297e+00,-1.123892879486083984e+01
-6.658426761627197266e+00,-1.009816551208496094e+01
-7.251693725585937500e+00,-1.117018127441406250e+01
-6.670722007751464844e+00,-1.029061508178710938e+01
-6.329131126403808594e+00,-1.025104999542236328e+01
-5.167703151702880859e+00,-8.522254943847656250e+00
-6.684567451477050781e+00,-1.025684261322021484e+01
-6.001522064208984375e+00,-1.006820392608642578e+01
-6.271913528442382812e+00,-9.424142837524414062e+00
-6.716390609741210938e+00,-1.107043075561523438e+01
-8.053113937377929688e+00,-1.294528675079345703e+01
-5.550282478332519531e+00,-8.345723152160644531e+00
-7.850145339965820312e+00,-1.241975784301757812e+01
-6.149239540100097656e+00,-1.065672206878662109e+01
-6.453857421875000000e+00,-9.707387924194335938e+00
-8.286489486694335938e+00,-1.337539672851562500e+01
-6.695477485656738281e+00,-1.039800643920898438e+01
-7.909842967987060547e+00,-1.246468257904052734e+01
-5.878276348114013672e+00,-8.775678634643554688e+00
-7.298585891723632812e+00,-1.133428573608398438e+01
-6.297728061676025391e+00,-1.013941955566406250e+01
-7.296934604644775391e+00,-1.161386585235595703e+01
-6.080951690673828125e+00,-9.594719886779785156e+00
-6.328153133392333984e+00,-1.014201450347900391e+01
-5.647752761840820312e+00,-8.602473258972167969e+00
-6.173083305358886719e+00,-1.004076099395751953e+01
-5.274308204650878906e+00,-8.156645774841308594e+00
-6.109580993652343750e+00,-9.796546936035156250e+00
-6.207189083099365234e+00,-9.639578819274902344e+00
-6.203599452972412109e+00,-9.981612205505371094e+00
-6.228999614715576172e+00,-9.780512809753417969e+00
-5.270342826843261719e+00,-7.704823970794677734e+00
-7.855800628662109375e+00,-1.238644313812255859e+01
-7.519001960754394531e+00,-1.161279678344726562e+01
-5.985273361206054688e+00,-9.213356018066406250e+00
-6.240638732910156250e+00,-1.004931259155273438e+01
-8.285929679870605469e+00,-1.336178207397460938e+01
-5.331315994262695312e+00,-7.852104663848876953e+00
-6.403483390808105469e+00,-9.807468414306640625e+00
-5.934915065765380859e+00,-1.014280319213867188e+01
-7.021528244018554688e+00,-1.041362667083740234e+01
-5.330768108367919922e+00,-7.837235450744628906e+00
-6.376565456390380859e+00,-9.606410980224609375e+00
-6.882715702056884766e+00,-1.079545688629150391e+01
-5.841482162475585938e+00,-9.446634292602539062e+00
-6.372694015502929688e+00,-1.028890037536621094e+01
-6.263591766357421875e+00,-1.019163131713867188e+01
-6.308685302734375000e+00,-1.001097869873046875e+01
-5.758350372314453125e+00,-9.029632568359375000e+00
1.776128411293029785e-01,-1.552206873893737793e-01
-6.296730995178222656e+00,-9.957347869873046875e+00
-6.691701412200927734e+00,-1.098689651489257812e+01
-6.316652297973632812e+00,-9.825695037841796875e+00
-5.275153160095214844e+00,-7.942660331726074219e+00
-6.644654750823974609e+00,-1.005826759338378906e+01
-5.881402969360351562e+00,-9.442438125610351562e+00
-6.062464714050292969e+00,-1.067327213287353516e+01
-6.472441196441650391e+00,-1.055437469482421875e+01
-6.649253845214843750e+00,-1.027581977844238281e+01
-6.175379753112792969e+00,-1.001964092254638672e+01
-6.589909076690673828e+00,-1.019280433654785156e+01
-6.174116134643554688e+00,-1.001879024505615234e+01
-6.380768775939941406e+00,-1.029399299621582031e+01
-5.406968116760253906e+00,-7.840415477752685547e+00
-5.992214202880859375e+00,-8.948591232299804688e+00
-6.240014553070068359e+00,-1.074424934387207031e+01
-7.482645988464355469e+00,-1.173912048339843750e+01
-5.223567962646484375e+00,-7.698827266693115234e+00
-6.755795478820800781e+00,-1.054868221282958984e+01
-5.737808227539062500e+00,-8.640808105468750000e+00
-6.388996124267578125e+00,-1.002519416809082031e+01
-6.105213165283203125e+00,-1.073941230773925781e+01
-7.489232063293457031e+00,-1.166222476959228516e+01
-7.123342037200927734e+00,-1.096786499023437500e+01
-6.014951229095458984e+00,-9.402813911437988281e+00
-7.049777507781982422e+00,-1.098404979705810547e+01
-6.267239093780517578e+00,-9.452179908752441406e+00
-6.042945861816406250e+00,-9.112717628479003906e+00
-6.723248481750488281e+00,-1.019902515411376953e+01
-6.593743801116943359e+00,-1.009632492065429688e+01
-6.635210037231445312e+00,-1.031295299530029297e+01
-6.354783058166503906e+00,-1.005708122253417969e+01
-6.931351661682128906e+00,-1.094004726409912109e+01
-6.047251224517822266e+00,-9.644302368164062500e+00
-7.496150970458984375e+00,-1.206773948669433594e+01
-6.370739459991455078e+00,-9.868990898132324219e+00
-5.885688781738281250e+00,-8.780979156494140625e+00
-6.293177604675292969e+00,-9.527123451232910156e+00
-7.351286888122558594e+00,-1.147386837005615234e+01
-6.655882358551025391e+00,-1.034916973114013672e+01
-5.768396854400634766e+00,-8.487478256225585938e+00
-5.970494270324707031e+00,-9.203395843505859375e+00
-6.681438922882080078e+00,-1.038606071472167969e+01
-6.803450584411621094e+00,-1.070817947387695312e+01
-5.856381893157958984e+00,-9.331849098205566406e+00
-6.238132476806640625e+00,-9.419843673706054688e+00
-5.647456169128417969e+00,-8.583646774291992188e+00
-6.594429969787597656e+00,-1.017137908935546875e+01
-6.176349163055419922e+00,-8.875008583068847656e+00
-6.588377475738525391e+00,-1.052026176452636719e+01
-5.285429954528808594e+00,-7.931453227996826172e+00
-6.266752243041992188e+00,-9.983714103698730469e+00
-6.406917572021484375e+00,-9.693245887756347656e+00
-6.106732845306396484e+00,-1.022548294067382812e+01
-7.433501243591308594e+00,-1.180713081359863281e+01
-6.292794227600097656e+00,-9.951296806335449219e+00
-6.622751235961914062e+00,-1.095737838745117188e+01
-5.619956970214843750e+00,-8.446624755859375000e+00
-7.995341777801513672e+00,-1.265106678009033203e+01
-6.333972454071044922e+00,-1.012088012695312500e+01
-6.711465835571289062e+00,-1.023629951477050781e+01
-8.112437248229980469e+00,-1.292888164520263672e+01
-6.727511405944824219e+00,-1.036382865905761719e+01
-7.360114097595214844e+00,-1.150609207153320312e+01
-5.817912578582763672e+00,-9.543787002563476562e+00
-7.725548267364501953e+00,-1.186979866027832031e+01
-5.854497432708740234e+00,-9.288135528564453125e+00
-6.806144237518310547e+00,-1.041614913940429688e+01
-6.522161006927490234e+00,-1.038621902465820312e+01
-6.637228012084960938e+00,-1.023338794708251953e+01
-5.896855831146240234e+00,-9.364555358886718750e+00
-6.911777019500732422e+00,-1.041399955749511719e+01
-5.711356163024902344e+00,-8.560274124145507812e+00
-6.323427677154541016e+00,-1.019972705841064453e+01
-7.572185516357421875e+00,-1.161669349670410156e+01
-7.983311176300048828e+00,-1.285754585266113281e+01
-6.440165042877197266e+00,-9.696035385131835938e+00
-6.254519939422607422e+00,-1.081309986114501953e+01
-6.731992721557617188e+00,-1.042534828186035156e+01
-7.191211700439453125e+00,-1.126483535766601562e+01
-8.055922508239746094e+00,-1.290387725830078125e+01
-6.299240112304687500e+00,-9.903029441833496094e+00
-6.162005424499511719e+00,-8.978927612304687500e+00
-5.559854984283447266e+00,-8.496039390563964844e+00
-6.698059082031250000e+00,-1.046470832824707031e+01
-7.075582504272460938e+00,-1.154275894165039062e+01
-5.991518974304199219e+00,-9.493942260742187500e+00
-6.204085826873779297e+00,-1.006585216522216797e+01
-6.301910400390625000e+00,-9.887241363525390625e+00
